DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Social_1,Social_2,Social_3,Helthcare_2,Shops_1,Rooms_outlier,HouseFloor_outlier,HouseYear_outlier,LifeSquare_nan,Ecology_2_A,Ecology_2_B,Ecology_3_A,Ecology_3_B,Shops_2_A,Shops_2_B
62,1.0,42.40996532533249,27.56647746146612,3.0,7.0,7.0,1977.0,0.072157581,2,629,1,0,0,0,0,0,1,0,1,0,1,1,0
113,2.0,68.07179819073525,35.11940583766354,10.0,22.0,22.0,2002.0,0.050755569,24,5469,1,0,1,0,1,0,0,0,1,0,1,0,1
34,2.0,52.280851618420456,30.496945964943233,8.0,8.0,9.0,1998.0,0.069753361,53,13670,4,1,11,0,0,0,0,0,1,0,1,0,1
21,2.0,45.7014017205291,28.08445061369997,5.0,9.0,9.0,1968.0,0.034331497,25,5487,3,0,4,0,1,0,0,0,1,0,1,0,1
46,2.0,56.59158557317393,37.604037001887846,9.0,4.0,5.0,1935.0,0.150817539,16,3433,4,4,5,0,0,0,0,0,1,0,1,0,1
46,1.0,40.23587871703398,22.564419122434806,10.0,17.0,22.0,1987.0,0.188783766,31,6137,4,0,1,0,0,0,0,0,1,0,1,0,1
41,3.0,65.68363987232783,40.04954252356546,8.0,7.0,9.0,1978.0,6.99893e-05,46,10309,1,1,16,0,0,0,0,0,1,0,1,0,1
9,3.0,63.81754735872911,39.426449323421686,8.0,12.0,12.0,1985.0,0.136244425,11,2370,0,0,1,0,1,0,0,0,1,0,1,0,1
56,1.0,53.73367651648384,4.32304630881036,3.0,1.0,1.0,2015.0,0.0,23,5067,4,2,6,0,1,0,0,0,1,0,1,0,1
187,1.0,44.154121371298885,28.700178891344276,3.0,4.0,4.0,1977.0,0.041116354,53,14892,4,1,4,0,1,0,1,0,1,0,1,0,1
9,1.0,38.697608818943365,22.869349335334626,12.0,22.0,22.0,1981.0,0.136244425,11,2370,0,0,1,0,0,0,0,0,1,0,1,0,1
85,2.0,54.024654539484246,34.9070872622148,9.0,11.0,16.0,1979.0,0.037177818,52,11217,1,1,7,0,0,0,0,0,1,0,1,0,1
9,2.0,64.41232574518087,61.3379378857215,3.0,1.0,1.0,1977.0,0.161531741,25,5648,1,2,4,0,1,0,0,0,1,0,1,0,1
75,2.0,53.8637342288449,32.921112940218485,8.0,14.0,14.0,2003.0,0.307466659,30,5048,9,2,5,0,0,0,0,0,1,1,0,0,1
61,2.0,53.828366445113794,30.558457056878918,8.0,8.0,12.0,1982.0,0.300322518,52,10311,6,1,9,0,0,0,0,0,1,0,1,0,1
71,3.0,73.43634415160393,47.17467076213242,8.0,12.0,12.0,1983.0,0.407276235,9,1768,0,0,0,0,0,0,0,1,0,0,1,1,0
1,2.0,63.121323850635655,62.673653283571994,3.0,24.0,24.0,1977.0,0.007122317,1,264,0,0,1,0,0,0,0,0,1,0,1,0,1
27,1.0,37.036360023238295,17.794982331704148,7.0,3.0,10.0,1980.0,0.211401214,9,1892,0,0,1,0,0,0,0,0,1,0,1,0,1
105,3.0,61.7255614710264,42.65639876240685,5.0,9.0,9.0,1971.0,0.040242764,25,3478,11,3,1,0,0,0,0,0,1,0,1,0,1
75,3.0,79.86673438153376,53.549418274088495,7.0,5.0,5.0,1954.0,0.122090347,29,6566,7,4,0,0,1,0,0,0,1,0,1,0,1
154,2.0,46.974425656150466,32.03553860351538,5.0,5.0,5.0,1962.0,0.460556389,20,4386,14,1,5,0,0,0,0,0,1,0,1,0,1
1,1.0,38.330353071784025,38.0100463274031,8.0,7.0,17.0,1991.0,0.025609157,33,5261,0,3,1,0,0,0,0,0,1,0,1,0,1
0,2.0,48.66236788967226,33.422600613617675,5.0,5.0,5.0,1964.0,0.319809354,25,4756,16,5,8,0,0,0,0,0,1,0,1,0,1
1,1.0,38.603074193770496,25.091998225950825,3.0,5.0,17.0,1977.0,0.007122317,1,264,0,0,1,0,0,0,1,0,1,0,1,0,1
86,3.0,65.80361320331265,42.121573303940025,8.0,2.0,12.0,1984.0,0.161975568,31,7010,5,3,7,0,0,0,0,0,1,1,0,0,1
23,1.0,39.39267535455063,42.27503347493829,3.0,9.0,17.0,1977.0,0.075778755,6,1437,3,0,2,0,0,0,0,0,1,0,1,0,1
1,1.0,42.65286888360982,41.51866679687501,3.0,11.0,17.0,1977.0,0.007122317,1,264,0,0,1,0,0,0,0,0,1,0,1,0,1
57,3.0,79.86914472992012,47.170844888441245,12.0,6.0,17.0,2004.0,0.13321533300000002,49,11395,3,3,4,0,0,0,0,0,1,0,1,1,0
79,3.0,69.25043438508207,51.16566335172465,6.0,5.0,5.0,1937.0,0.16909109,19,3856,10,2,5,0,0,0,0,0,1,0,1,0,1
6,1.0,43.61294539154822,1.5191472532322303,3.0,11.0,17.0,1977.0,0.243204519,5,1564,0,0,0,0,0,0,0,0,1,0,1,0,1
27,3.0,85.88874693290383,55.82768550638749,3.0,4.0,13.0,1977.0,0.072157581,2,629,1,0,0,0,1,0,1,0,1,0,1,1,0
34,2.0,60.366625674269216,57.70914937562125,10.0,19.0,19.0,2017.0,0.069753361,53,13670,4,1,11,0,1,0,0,0,1,0,1,0,1
2,2.0,34.612728674657156,23.619835243220876,5.0,5.0,5.0,1964.0,0.0,33,7425,1,2,5,0,0,0,0,0,1,0,1,0,1
80,2.0,56.093586701575326,32.30228291997173,8.0,16.0,17.0,1984.0,0.0,39,8647,0,0,5,0,0,0,0,0,1,0,1,0,1
75,2.0,62.34827572840826,36.74583996994839,10.0,12.0,22.0,2003.0,0.122090347,29,6566,7,4,0,0,0,0,0,0,1,0,1,0,1
58,2.0,64.40724352975164,41.86470829433857,3.0,8.0,17.0,1977.0,0.43788524,23,5735,3,0,5,0,0,0,1,0,1,0,1,0,1
200,1.0,42.167686723743635,23.373138981606594,8.0,11.0,17.0,1997.0,0.0,33,7425,1,2,5,0,0,0,0,0,1,0,1,0,1
57,2.0,45.85108651441104,29.68316758920991,5.0,5.0,5.0,1966.0,0.13321533300000002,49,11395,3,3,4,0,1,0,0,0,1,0,1,1,0
34,3.0,75.17972590678774,49.925368471499404,10.0,10.0,17.0,1994.0,0.069753361,53,13670,4,1,11,0,0,0,0,0,1,0,1,0,1
74,2.0,72.09946240599034,46.86465056389372,3.0,2.0,17.0,1977.0,0.075778755,6,1437,3,0,2,0,0,0,1,0,1,0,1,0,1
101,2.0,38.50113137926547,27.340966936973444,6.0,12.0,12.0,1973.0,0.225824954,41,6558,7,3,2,0,1,0,0,1,0,0,1,0,1
53,1.0,40.82233887158861,20.36752706832715,9.0,5.0,16.0,1984.0,0.049637257,34,7759,0,1,3,0,0,0,0,0,1,0,1,0,1
54,2.0,78.06111574650026,82.17147926439236,3.0,1.0,1.0,2017.0,0.006076152,30,5285,0,6,6,0,1,0,0,0,1,0,1,0,1
23,2.0,78.42275632319628,50.97479161007759,3.0,2.0,4.0,1977.0,0.014072961,2,475,0,0,0,0,0,0,1,0,1,0,1,0,1
27,3.0,87.63999802259974,56.96599871468983,3.0,1.0,1.0,1977.0,0.072157581,2,629,1,0,0,0,1,0,1,0,1,0,1,1,0
12,2.0,56.81555502030263,29.22619072035405,8.0,3.0,12.0,1981.0,0.090799103,74,19083,2,5,15,0,0,0,0,0,1,0,1,0,1
21,1.0,35.53777653095669,22.064536104850713,5.0,4.0,5.0,1967.0,0.194489265,47,8004,3,3,5,0,0,0,0,0,1,0,1,0,1
119,1.0,40.242908711992435,23.772968349109878,9.0,10.0,16.0,1978.0,0.033493708,66,10573,1,3,8,0,0,0,0,0,1,0,1,0,1
27,1.0,54.34465972642389,56.304155049850046,3.0,3.0,12.0,1977.0,0.072157581,2,629,1,0,0,0,0,0,0,0,1,0,1,1,0
44,2.0,44.51140745026622,29.84746226754347,5.0,5.0,5.0,1960.0,0.122190486,25,4724,2,1,3,0,1,0,0,0,1,0,1,0,1
30,2.0,59.662597593439294,38.78068843573554,10.0,4.0,5.0,2017.0,7.81528e-05,22,6398,141,3,23,0,0,0,1,0,1,0,1,0,1
27,2.0,62.224569197974155,58.5039850086156,3.0,8.0,17.0,2016.0,0.017647053,2,469,0,0,0,0,0,0,0,0,1,0,1,0,1
27,1.0,51.642368028324185,18.97027779104171,12.0,11.0,14.0,2013.0,0.051815435,5,1227,0,0,0,0,0,0,0,0,1,0,1,0,1
124,2.0,45.090676370631726,30.44150779364738,5.0,4.0,5.0,1959.0,0.16909109,19,3856,10,2,5,0,0,0,0,0,1,0,1,0,1
8,1.0,49.23530177139428,43.066599695502994,3.0,14.0,32.0,2006.0,0.219006007,28,6746,3,1,4,0,0,0,0,0,1,0,1,0,1
46,1.0,34.17510520423177,18.61002125042133,6.0,6.0,9.0,1970.0,0.0,47,11319,0,3,5,0,0,0,0,0,1,0,1,0,1
1,1.0,38.75988477429872,42.20759669829809,3.0,3.0,3.0,2017.0,0.007122317,1,264,0,0,1,0,1,0,0,0,1,0,1,0,1
7,2.0,43.74564621735824,26.834222737256216,5.0,1.0,5.0,1968.0,0.130617806,39,10418,9,1,9,0,0,0,0,0,1,0,1,0,1
23,3.0,105.47925641023848,68.56151666665501,3.0,16.0,25.0,1977.0,0.075778755,6,1437,3,0,2,0,0,0,1,0,1,0,1,0,1
12,1.0,43.92384046016021,22.359896315786788,8.0,17.0,17.0,1994.0,0.090799103,74,19083,2,5,15,0,1,0,0,0,1,0,1,0,1
6,1.0,65.20383767243936,64.20996592268857,3.0,13.0,17.0,2018.0,0.243204519,5,1564,0,0,0,0,0,0,0,0,1,0,1,0,1
93,2.0,50.4795383623181,34.69395669508652,9.0,4.0,12.0,1976.0,0.050900058,43,10621,1,2,3,0,0,0,0,0,1,0,1,0,1
67,3.0,74.11648651286534,47.31994289438159,10.0,6.0,16.0,1976.0,0.100455735,43,7227,0,1,6,0,0,0,0,0,1,0,1,1,0
13,3.0,86.01092354089154,53.369619345507594,8.0,8.0,14.0,1997.0,0.090799103,74,19083,2,5,15,0,0,0,0,0,1,0,1,0,1
58,2.0,59.923968710087145,27.532549452027425,12.0,9.0,9.0,2001.0,0.31019913,11,2748,1,0,0,0,1,0,0,0,1,0,1,0,1
86,2.0,44.31634649546092,28.16262653730886,6.0,8.0,9.0,1963.0,0.161975568,31,7010,5,3,7,0,0,0,0,0,1,1,0,0,1
41,2.0,55.01201675970646,30.978353959381096,8.0,7.0,12.0,1986.0,0.175054867,36,10055,3,1,0,0,0,0,0,0,1,0,1,0,1
6,2.0,60.913075618073705,63.26252807040054,3.0,3.0,25.0,2018.0,0.243204519,5,1564,0,0,0,0,0,0,0,0,1,0,1,0,1
6,3.0,79.2070587203128,75.79051572147219,3.0,17.0,17.0,2016.0,0.243204519,5,1564,0,0,0,0,0,0,0,0,1,0,1,0,1
30,2.0,55.597409479342154,36.138316161572405,3.0,1.0,1.0,2013.0,7.81528e-05,22,6398,141,3,23,0,1,0,1,0,1,0,1,0,1
1,2.0,65.09341122737688,42.31071729779497,3.0,7.0,17.0,1977.0,0.007122317,1,264,0,0,1,0,0,0,1,0,1,0,1,0,1
27,1.0,62.9738546012066,19.79541097134118,19.0,4.0,6.0,1977.0,0.07542368,11,3097,0,0,0,0,0,0,0,0,1,0,1,0,1
130,3.0,57.12380674250146,37.357616028501866,6.0,9.0,9.0,1971.0,0.21843974,21,4472,6,4,7,0,1,0,0,0,1,0,1,1,0
6,3.0,75.41760690891206,49.021444490792845,3.0,7.0,17.0,1977.0,0.243204519,5,1564,0,0,0,0,0,0,1,0,1,0,1,0,1
62,2.0,61.019902592460916,39.662936685099595,3.0,18.0,25.0,1977.0,0.072157581,2,629,1,0,0,0,0,0,1,0,1,0,1,1,0
103,3.0,70.42846693626858,44.761159982788065,8.0,11.0,16.0,1986.0,0.014423114,19,3806,4,0,3,0,0,0,0,0,1,0,1,0,1
147,1.0,37.83656091122346,21.208419887190505,9.0,11.0,14.0,1973.0,0.319809354,25,4756,16,5,8,0,0,0,0,0,1,0,1,0,1
128,3.0,83.41183817228246,50.08045400798114,8.0,8.0,14.0,1995.0,0.0,27,4798,0,2,8,0,0,0,0,0,1,0,1,0,1
69,1.0,38.00835984429578,38.839993636388094,8.0,12.0,17.0,1998.0,0.000991363,33,6783,3,1,9,0,0,0,0,0,1,0,1,0,1
90,2.0,51.099283781265314,32.0789701369201,6.0,8.0,12.0,1969.0,0.265088676,37,5288,0,3,2,0,0,0,0,0,1,0,1,0,1
105,2.0,49.67041311342555,32.772431056458856,5.0,5.0,5.0,1961.0,0.040242764,25,3478,11,3,1,0,1,0,0,0,1,0,1,0,1
23,2.0,68.29310859799375,44.39052058869594,3.0,4.0,17.0,1977.0,0.075778755,6,1437,3,0,2,0,0,0,1,0,1,0,1,0,1
62,1.0,136.72722381119402,88.87269547727612,3.0,3.0,3.0,2017.0,0.072157581,2,629,1,0,0,0,1,0,1,0,1,0,1,1,0
27,1.0,29.60777106377075,12.333579646030982,8.0,17.0,25.0,1967.0,0.072157581,2,629,1,0,0,0,0,0,0,0,1,0,1,1,0
23,2.0,62.34847740489669,40.526510313182854,3.0,25.0,25.0,1977.0,0.075778755,6,1437,3,0,2,0,1,0,1,0,1,0,1,0,1
109,3.0,76.746603238253,46.47019765794254,10.0,15.0,17.0,1996.0,0.1363303,30,6141,10,3,6,0,0,0,0,0,1,0,1,0,1
1,3.0,88.90481781310478,57.78813157851811,3.0,10.0,20.0,1977.0,0.007122317,1,264,0,0,1,0,0,0,1,0,1,0,1,0,1
52,3.0,79.0937659320333,51.410947855821654,3.0,12.0,17.0,1977.0,0.371148999,34,7065,1,2,5,0,0,0,1,0,1,0,1,0,1
100,2.0,52.966027497557114,31.725652516437886,5.0,6.0,8.0,1959.0,0.200146802,23,3975,8,2,0,0,0,0,0,0,1,0,1,0,1
89,2.0,59.51445915046053,33.862106941480974,7.0,4.0,5.0,1960.0,0.151346216,32,5889,10,4,1,0,0,0,0,0,1,1,0,0,1
21,3.0,57.80205965519856,38.914845474765464,6.0,2.0,9.0,1973.0,0.194489265,47,8004,3,3,5,0,0,0,0,0,1,0,1,0,1
85,1.0,41.87657497246192,22.68541219906402,9.0,6.0,16.0,1980.0,0.037177818,52,11217,1,1,7,0,0,0,0,0,1,0,1,0,1
123,3.0,96.28294188031641,56.75631049788554,10.0,18.0,20.0,2005.0,0.0,6,2733,0,0,4,0,0,0,0,0,1,0,1,0,1
23,1.0,45.031389298521155,29.27040304403875,3.0,9.0,25.0,1977.0,0.075778755,6,1437,3,0,2,0,0,0,1,0,1,0,1,0,1
167,2.0,60.09059829484796,33.452413883438844,9.0,12.0,15.0,1984.0,0.050272014,21,4231,14,0,3,0,0,0,0,0,1,0,1,0,1
18,1.0,42.668984844443656,20.041349657779435,10.0,16.0,22.0,1986.0,0.0,30,5562,0,0,5,0,0,0,0,0,1,0,1,1,0
6,2.0,66.85493610084444,1.2588863894660365,3.0,1.0,1.0,1977.0,0.243204519,5,1564,0,0,0,0,1,0,0,0,1,0,1,0,1
87,1.0,39.71013090362949,19.538662994855247,8.0,4.0,17.0,1986.0,0.100455735,43,7227,0,1,6,0,0,0,0,0,1,0,1,1,0
42,1.0,42.48900424292274,20.48800852910884,7.0,10.0,16.0,2007.0,0.158249043,21,5731,0,1,0,0,0,0,0,0,1,0,1,0,1
84,2.0,49.42819850646502,31.374289874535346,9.0,14.0,14.0,1976.0,0.14966637300000002,22,4789,2,4,1,0,0,0,0,0,1,0,1,0,1
70,2.0,54.00444299491119,34.15984204321288,8.0,3.0,14.0,1995.0,0.002211665,39,7614,3,1,5,0,0,0,0,0,1,0,1,1,0
1,3.0,78.34537749095995,50.92449536912397,3.0,2.0,17.0,1977.0,0.007122317,1,264,0,0,1,0,0,0,1,0,1,0,1,0,1
184,3.0,64.04884010180747,42.844485514594176,6.0,4.0,5.0,1928.0,0.246623602,14,2940,45,3,6,0,0,0,0,0,1,0,1,0,1
90,2.0,59.44935507741212,33.33225675244441,10.0,17.0,17.0,1995.0,0.265088676,37,5288,0,3,2,0,1,0,0,0,1,0,1,0,1
27,2.0,66.17182498713127,43.01168624163533,3.0,1.0,1.0,1977.0,0.017647053,2,469,0,0,0,0,1,0,1,0,1,0,1,0,1
81,4.0,90.62047287074104,62.28324321665264,8.0,7.0,10.0,1960.0,0.319809354,25,4756,16,5,8,0,0,0,0,0,1,0,1,0,1
6,2.0,52.534282226413744,56.961779729175866,3.0,17.0,17.0,2016.0,0.243204519,5,1564,0,0,0,0,0,0,0,0,1,0,1,0,1
0,1.0,19.927422621346246,15.541536258194325,3.0,2.0,5.0,1962.0,0.319809354,25,4756,16,5,8,0,0,0,0,0,1,0,1,0,1
28,1.0,39.05634904557532,19.36402885302403,10.0,3.0,16.0,1988.0,0.118537385,30,6207,1,1,0,0,0,0,0,0,1,0,1,0,1
74,1.0,52.917918857681954,50.80809421212256,12.0,6.0,10.0,2015.0,0.075778755,6,1437,3,0,2,0,0,0,0,0,1,0,1,0,1
24,2.0,54.55199143831626,35.45879443490557,3.0,1.0,1.0,1977.0,0.111627393,50,12238,8,2,3,0,1,0,1,0,1,0,1,0,1
74,3.0,79.52030738582242,46.963802796904524,12.0,11.0,17.0,2004.0,0.371148999,34,7065,1,2,5,0,0,0,0,0,1,0,1,0,1
44,1.0,34.394736304609,25.16425771818062,5.0,9.0,9.0,1965.0,0.036122292,24,4378,0,1,1,0,1,0,0,0,1,0,1,0,1
45,1.0,40.17818859271135,19.442491727110763,9.0,10.0,12.0,1968.0,0.014423114,19,3806,4,0,3,0,0,0,0,0,1,0,1,0,1
27,2.0,47.50650628108706,29.476993492042933,8.0,8.0,16.0,2014.0,0.211401214,9,1892,0,0,1,0,0,0,0,0,1,0,1,0,1
47,2.0,54.716347034499044,34.96533125607573,8.0,6.0,12.0,1982.0,0.101872465,23,4583,3,3,3,0,0,0,0,0,1,0,1,0,1
135,3.0,63.92270047029825,41.738588459741905,7.0,3.0,8.0,1929.0,0.007658515,35,7077,56,3,19,0,0,0,0,0,1,0,1,0,1
41,2.0,56.418399016742065,33.370302763384984,10.0,3.0,14.0,2006.0,0.175054867,36,10055,3,1,0,0,0,0,0,0,1,0,1,0,1
6,1.0,41.93973295417603,1.0711926869480517,3.0,12.0,17.0,2019.0,0.243204519,5,1564,0,0,0,0,0,0,0,0,1,0,1,0,1
63,1.0,51.94763755707947,50.902853412780246,10.0,10.0,25.0,2018.0,0.23861713,26,3889,6,3,6,0,0,0,0,0,1,0,1,0,1
98,1.0,34.60119598302265,22.215358885439997,5.0,6.0,9.0,1966.0,0.195781053,23,5212,6,3,2,0,0,0,0,0,1,0,1,0,1
135,2.0,55.47867473695983,35.69873695741536,9.0,8.0,17.0,1991.0,0.007658515,35,7077,56,3,19,0,0,0,0,0,1,0,1,0,1
27,1.0,40.490420824536365,4.114601368713223,3.0,20.0,22.0,2019.0,0.211401214,9,1892,0,0,1,0,0,0,0,0,1,0,1,0,1
142,2.0,44.43933808936862,29.46486462175353,5.0,5.0,5.0,1964.0,0.051942062,17,4017,7,2,0,0,1,0,0,0,1,0,1,0,1
23,1.0,41.31597378439119,26.855382959854275,3.0,8.0,17.0,1977.0,0.075778755,6,1437,3,0,2,0,0,0,1,0,1,0,1,0,1
22,2.0,59.3520723773721,38.578847045291866,3.0,14.0,25.0,1977.0,0.118537385,30,6207,1,1,0,0,0,0,1,0,1,0,1,0,1
6,2.0,67.29960186316865,43.74474121105962,3.0,13.0,17.0,1977.0,0.243204519,5,1564,0,0,0,0,0,0,1,0,1,0,1,0,1
37,2.0,46.8489370904184,33.567703521987106,6.0,2.0,14.0,1972.0,0.127811589,28,7287,5,1,3,0,0,0,0,0,1,0,1,0,1
27,2.0,59.774451919230344,38.85339374749972,3.0,9.0,17.0,1977.0,0.011654127,4,915,0,0,0,0,0,0,1,0,1,0,1,0,1
47,3.0,71.83808665335656,41.11624170144031,8.0,14.0,16.0,1981.0,0.101872465,23,4583,3,3,3,0,0,0,0,0,1,0,1,0,1
23,2.0,54.35462435230073,35.33050582899548,3.0,4.0,15.0,2017.0,0.005767451,1,388,0,0,0,0,0,0,1,0,1,0,1,0,1
6,1.0,39.368070933908136,25.58924610704029,3.0,17.0,17.0,1977.0,0.243204519,5,1564,0,0,0,0,1,0,1,0,1,0,1,0,1
74,3.0,79.05462319583039,47.049444975252534,10.0,10.0,17.0,1991.0,0.371148999,34,7065,1,2,5,0,0,0,0,0,1,0,1,0,1
121,1.0,39.101150859494524,21.621058284855863,8.0,8.0,16.0,1993.0,0.212515361,19,3293,16,3,7,0,0,0,0,0,1,0,1,0,1
84,2.0,65.18544795853667,39.04696189553185,6.0,4.0,5.0,1958.0,0.006076152,30,5285,0,6,6,0,0,0,0,0,1,0,1,0,1
78,2.0,56.2692285031909,33.82304323613011,9.0,11.0,17.0,2010.0,0.092290642,21,4346,2,1,2,0,0,0,0,0,1,0,1,0,1
23,1.0,43.37157568747282,28.191524196857333,3.0,17.0,17.0,1977.0,0.075778755,6,1437,3,0,2,0,1,0,1,0,1,0,1,0,1
27,2.0,62.64612250815802,40.71997963030272,3.0,1.0,1.0,1977.0,0.072157581,2,629,1,0,0,0,1,0,1,0,1,0,1,1,0
31,2.0,82.4354954758089,48.65539380335818,16.0,23.0,40.0,2013.0,0.151346216,32,5889,10,4,1,0,0,0,0,0,1,1,0,0,1
90,2.0,47.016187133509206,28.002776440626373,5.0,5.0,5.0,1966.0,0.265088676,37,5288,0,3,2,0,0,0,0,0,1,0,1,0,1
58,1.0,54.72812420298466,35.57328073194003,3.0,5.0,9.0,1977.0,0.43788524,23,5735,3,0,5,0,0,0,1,0,1,0,1,0,1
85,1.0,36.97401760748785,18.38941990258945,6.0,1.0,9.0,1979.0,0.037177818,52,11217,1,1,7,0,0,0,0,0,1,0,1,0,1
79,1.0,30.669863640203786,18.04401797853214,5.0,3.0,5.0,1961.0,0.16909109,19,3856,10,2,5,0,0,0,0,0,1,0,1,0,1
75,2.0,49.69543002625967,31.151334787155207,5.0,3.0,5.0,1965.0,0.307466659,30,5048,9,2,5,0,0,0,0,0,1,1,0,0,1
58,2.0,65.94246060290706,42.86259939188959,3.0,14.0,17.0,1977.0,0.43788524,23,5735,3,0,5,0,0,0,1,0,1,0,1,0,1
1,2.0,56.191152821640785,36.52424933406651,3.0,15.0,17.0,1977.0,0.007122317,1,264,0,0,1,0,0,0,1,0,1,0,1,0,1
2,1.0,40.99191246201483,21.346638553289594,8.0,12.0,16.0,1977.0,0.130617806,39,10418,9,1,9,0,0,0,0,0,1,0,1,0,1
99,3.0,57.61926910786271,40.282178063127496,6.0,5.0,9.0,1955.0,0.033493708,66,10573,1,3,8,0,0,0,0,0,1,0,1,0,1
9,3.0,88.05292944404337,57.23440413862819,3.0,1.0,1.0,1977.0,0.161531741,25,5648,1,2,4,0,1,0,1,0,1,0,1,0,1
64,1.0,39.930063853393015,19.621666864391024,6.0,8.0,9.0,1970.0,0.135649789,46,7960,6,3,11,0,0,0,0,0,1,0,1,0,1
1,1.0,45.73443867453378,29.727385138446955,3.0,4.0,4.0,1977.0,0.007122317,1,264,0,0,1,0,1,0,1,0,1,0,1,0,1
129,2.0,44.56449791088932,33.526765569159146,5.0,1.0,5.0,1966.0,0.020741326,24,5613,5,2,5,0,0,0,0,0,1,0,1,0,1
23,1.0,41.744921428644254,27.134198928618765,3.0,18.0,25.0,1977.0,0.075778755,6,1437,3,0,2,0,0,0,1,0,1,0,1,0,1
30,2.0,71.29455834887517,70.17315836585146,3.0,4.0,4.0,2015.0,7.81528e-05,22,6398,141,3,23,0,0,0,0,0,1,0,1,0,1
46,1.0,32.10526954276245,21.234313785585393,5.0,2.0,4.0,1963.0,0.188783766,31,6137,4,0,1,0,0,0,0,0,1,0,1,0,1
96,1.0,42.4597187542314,18.786261094971515,7.0,4.0,15.0,2011.0,0.041116354,53,14892,4,1,4,0,0,0,0,0,1,0,1,0,1
23,2.0,54.023920396541996,54.83467300874146,10.0,3.0,3.0,1977.0,0.005767451,1,388,0,0,0,0,0,0,0,0,1,0,1,0,1
6,1.0,44.599502104278535,39.450817018169225,3.0,4.0,17.0,2016.0,0.243204519,5,1564,0,0,0,0,0,0,0,0,1,0,1,0,1
146,2.0,56.89503930983103,33.07010717048729,9.0,5.0,17.0,2002.0,0.236108458,16,3893,27,3,10,0,0,0,0,0,1,0,1,0,1
7,1.0,45.88001260585428,20.35747803738996,11.0,12.0,16.0,1990.0,0.035145267,42,9292,3,0,3,0,0,0,0,0,1,0,1,0,1
21,3.0,60.44391134620359,39.50092919674027,6.0,2.0,5.0,1966.0,0.194489265,47,8004,3,3,5,0,0,0,0,0,1,0,1,0,1
1,2.0,57.48781279282958,34.733560117665824,9.0,11.0,17.0,2010.0,0.025609157,33,5261,0,3,1,0,0,0,0,0,1,0,1,0,1
48,1.0,38.610323163256226,37.55644312898397,3.0,1.0,1.0,2013.0,0.041124634,46,9515,5,1,10,0,1,0,0,0,1,0,1,0,1
125,2.0,48.16230536305481,30.703220228249968,6.0,3.0,12.0,1970.0,0.040242764,25,3478,11,3,1,0,0,0,0,0,1,0,1,0,1
1,1.0,41.57308553401726,21.87271206580848,8.0,2.0,17.0,2019.0,0.007122317,1,264,0,0,1,0,0,0,0,0,1,0,1,0,1
30,2.0,58.46078811148518,37.99951227246537,3.0,17.0,17.0,2017.0,7.81528e-05,22,6398,141,3,23,0,1,0,1,0,1,0,1,0,1
90,2.0,41.17717449025704,23.06162205278415,6.0,8.0,12.0,1970.0,0.265088676,37,5288,0,3,2,0,0,0,0,0,1,0,1,0,1
47,3.0,76.62478955105055,46.19875217304942,9.0,7.0,22.0,1985.0,6.99893e-05,46,10309,1,1,16,0,0,0,0,0,1,0,1,0,1
93,1.0,34.72398366350746,19.84055014891829,9.0,6.0,16.0,1988.0,0.521867054,25,6149,0,0,0,0,0,0,0,0,1,0,1,0,1
1,1.0,44.46991228587226,28.905442985816972,3.0,17.0,17.0,1977.0,0.007122317,1,264,0,0,1,0,0,0,1,0,1,0,1,0,1
127,1.0,30.120510546356613,20.93836276802968,5.0,4.0,5.0,1958.0,0.486245621,13,2514,19,0,6,0,0,0,0,0,1,0,1,0,1
136,1.0,40.901231099125155,19.73666932436668,9.0,14.0,14.0,1974.0,0.019508796,37,7687,11,5,5,0,1,0,0,0,1,0,1,0,1
30,3.0,83.77095714895334,54.45112214681968,3.0,11.0,11.0,2017.0,7.81528e-05,22,6398,141,3,23,0,1,0,1,0,1,0,1,0,1
31,2.0,60.34108387175392,36.09892944987242,10.0,11.0,14.0,2000.0,0.151346216,32,5889,10,4,1,0,0,0,0,0,1,1,0,0,1
1,1.0,38.749245620632315,25.187009653411007,10.0,5.0,17.0,2018.0,0.007122317,1,264,0,0,1,0,0,0,1,0,1,0,1,0,1
9,1.0,50.56718196231266,45.60335330165459,3.0,1.0,1.0,1977.0,0.161531741,25,5648,1,2,4,0,0,0,0,0,1,0,1,0,1
8,1.0,38.170980653274185,22.807333347502407,9.0,12.0,12.0,1970.0,0.43788524,23,5735,3,0,5,0,1,0,0,0,1,0,1,0,1
27,1.0,54.418213810307606,51.49858085694758,51.0,10.0,17.0,2017.0,0.072157581,2,629,1,0,0,0,0,0,0,0,1,0,1,1,0
74,2.0,66.54699933004147,65.22061698581524,3.0,17.0,17.0,2014.0,0.309479124,35,7715,4,0,6,0,0,0,0,0,1,0,1,0,1
1,1.0,62.00607852861632,40.30395104360061,3.0,1.0,1.0,1977.0,0.007122317,1,264,0,0,1,0,1,0,1,0,1,0,1,0,1
10,3.0,76.3180106621947,45.1273003407755,10.0,7.0,16.0,1983.0,0.089039719,33,7976,5,0,11,0,0,0,0,0,1,0,1,0,1
47,1.0,51.40754582280679,33.414904784824415,3.0,10.0,15.0,2016.0,6.99893e-05,46,10309,1,1,16,0,0,0,1,0,1,0,1,0,1
